district,sector,trade,supply_count,demand_count,supply_score,current_demand_score,future_demand_score,current_gap,future_gap,priority_score,gap_category,confidence_score,data_availability
solapur,,painter general,40.0,,1.02,50.0,,48.98,,49.42,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
solapur,,plumber,72.0,,2.39,50.0,,47.61,,48.63,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
solapur,,pump operator cum mechanic,40.0,,1.02,50.0,,48.98,,49.42,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
solapur,,refrigeration and air conditioner technician,96.0,,3.41,50.0,,46.59,,48.05,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
solapur,,sewing technology,40.0,,1.02,50.0,,48.98,,49.42,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
solapur,,sheet metal worker,60.0,,1.88,50.0,,48.12,,48.93,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
solapur,,solar technician (electrical),60.0,,1.88,50.0,,48.12,,48.93,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
solapur,,surface ornamentation techniques (embroidery),20.0,,0.17,50.0,,49.83,,49.9,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
solapur,,textile wet processing technician,20.0,,0.17,50.0,,49.83,,49.9,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
solapur,,tool and die maker (dies and moulds),24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
solapur,,"tool and die maker (press tools, jigs and fixtures)",24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
solapur,,turner,80.0,,2.73,50.0,,47.27,,48.44,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
solapur,,welder,440.0,,18.09,50.0,,31.91,,39.66,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
solapur,,welder (gmaw and gtaw),40.0,,1.02,50.0,,48.98,,49.42,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
solapur,,welder under dual system training,80.0,,2.73,50.0,,47.27,,48.44,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
solapur,,wireman,180.0,,7.0,50.0,,43.0,,46.0,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
solapur,,wood work technician,96.0,,3.41,50.0,,46.59,,48.05,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
thane,,attendant operator (chemical plant),24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
thane,,computer hardware and network maintenance,48.0,,1.37,50.0,,48.63,,49.22,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
thane,,computer operator and programming assistant,288.0,,11.6,50.0,,38.4,,43.37,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
thane,,computer operator and programming assistant under dual training system,24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
thane,,cosmetology,96.0,,3.41,50.0,,46.59,,48.05,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
thane,,draughtsman civil,48.0,,1.37,50.0,,48.63,,49.22,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
thane,,draughtsman mechanical,80.0,,2.73,50.0,,47.27,,48.44,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
thane,,dress making,120.0,,4.44,50.0,,45.56,,47.46,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
thane,,electrician,400.0,,16.38,50.0,,33.62,,40.64,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
thane,,electronics mechanic,96.0,,3.41,50.0,,46.59,,48.05,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
thane,,electroplater,20.0,,0.17,50.0,,49.83,,49.9,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
thane,,fashion design and technology,40.0,,1.02,50.0,,48.98,,49.42,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
thane,,fitter,340.0,,13.82,50.0,,36.18,,42.1,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
thane,,geo-informatics assistant,48.0,,1.37,50.0,,48.63,,49.22,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
thane,,human resourse executive,48.0,,1.37,50.0,,48.63,,49.22,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
thane,,information and communication technology system maintenance,120.0,,4.44,50.0,,45.56,,47.46,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
thane,,instrument mechanic,24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
thane,,interior design and decoration,24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
thane,,machinist,100.0,,3.58,50.0,,46.42,,47.95,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
thane,,machinist grinder,40.0,,1.02,50.0,,48.98,,49.42,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
thane,,maintenance mechanic (chemical plant),20.0,,0.17,50.0,,49.83,,49.9,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
thane,,mechanic auto electrical and electronics,20.0,,0.17,50.0,,49.83,,49.9,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
thane,,mechanic diesel,48.0,,1.37,50.0,,48.63,,49.22,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
thane,,mechanic machine tool maintenance,48.0,,1.37,50.0,,48.63,,49.22,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
thane,,mechanic motor vehicle,168.0,,6.48,50.0,,43.52,,46.3,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
thane,,painter general,20.0,,0.17,50.0,,49.83,,49.9,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
thane,,plastic processing operator,40.0,,1.02,50.0,,48.98,,49.42,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
thane,,plumber,96.0,,3.41,50.0,,46.59,,48.05,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
thane,,pump operator cum mechanic,20.0,,0.17,50.0,,49.83,,49.9,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
thane,,refrigeration and air conditioner technician,168.0,,6.48,50.0,,43.52,,46.3,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
thane,,secretarial practice (english),24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
thane,,sewing technology,80.0,,2.73,50.0,,47.27,,48.44,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
thane,,sewing technology under dual training system,20.0,,0.17,50.0,,49.83,,49.9,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
thane,,sheet metal worker,40.0,,1.02,50.0,,48.98,,49.42,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
thane,,solar technician (electrical),40.0,,1.02,50.0,,48.98,,49.42,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
thane,,stenographer secretarial assistant (english),96.0,,3.41,50.0,,46.59,,48.05,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
thane,,technician medical electronics,24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
thane,,tool and die maker (dies and moulds),24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
thane,,turner,140.0,,5.29,50.0,,44.71,,46.98,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
thane,,welder,520.0,,21.5,50.0,,28.5,,37.71,Moderate Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
thane,,welder under dual system training,20.0,,0.17,50.0,,49.83,,49.9,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
thane,,wireman,60.0,,1.88,50.0,,48.12,,48.93,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
thane,,wood work technician,24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
wardha,,computer hardware and network maintenance,24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
wardha,,computer operator and programming assistant,120.0,,4.44,50.0,,45.56,,47.46,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
wardha,,cosmetology,24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
wardha,,dress making,60.0,,1.88,50.0,,48.12,,48.93,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
wardha,,electrician,480.0,,19.8,50.0,,30.2,,38.69,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
wardha,,electrician under dual system training,20.0,,0.17,50.0,,49.83,,49.9,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
wardha,,electronics mechanic,24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
wardha,,fitter,480.0,,19.8,50.0,,30.2,,38.69,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
wardha,,fitter under dual training system,20.0,,0.17,50.0,,49.83,,49.9,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
wardha,,fruit and vegetable processing,24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
wardha,,information and communication technology system maintenance,24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
wardha,,machinist,40.0,,1.02,50.0,,48.98,,49.42,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
wardha,,mechanic diesel,24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
wardha,,mechanic diesel under dual system training,24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
wardha,,mechanic electric vehicle,24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
wardha,,mechanic motor vehicle,72.0,,2.39,50.0,,47.61,,48.63,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
wardha,,mechanic motor vehicle under dual system training,24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
wardha,,operator advance machine tool,16.0,,0.0,50.0,,50.0,,50.0,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
wardha,,plumber,72.0,,2.39,50.0,,47.61,,48.63,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
wardha,,refrigeration and air conditioner technician,24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
wardha,,sewing technology,80.0,,2.73,50.0,,47.27,,48.44,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
wardha,,solar technician (electrical),180.0,,7.0,50.0,,43.0,,46.0,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
wardha,,turner,80.0,,2.73,50.0,,47.27,,48.44,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
wardha,,welder,240.0,,9.56,50.0,,40.44,,44.54,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
wardha,,welder under dual system training,20.0,,0.17,50.0,,49.83,,49.9,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
wardha,,wireman,160.0,,6.14,50.0,,43.86,,46.49,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
wardha,,wood work technician,48.0,,1.37,50.0,,48.63,,49.22,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
washim,,computer operator and programming assistant,168.0,,6.48,50.0,,43.52,,46.3,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
washim,,cosmetology,72.0,,2.39,50.0,,47.61,,48.63,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
washim,,dress making,80.0,,2.73,50.0,,47.27,,48.44,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
washim,,electrician,140.0,,5.29,50.0,,44.71,,46.98,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
washim,,electronics mechanic,48.0,,1.37,50.0,,48.63,,49.22,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
washim,,fashion design and technology,20.0,,0.17,50.0,,49.83,,49.9,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
washim,,fitter,160.0,,6.14,50.0,,43.86,,46.49,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
washim,,food production (general),24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
washim,,mechanic auto electrical and electronics,40.0,,1.02,50.0,,48.98,,49.42,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
washim,,mechanic diesel,144.0,,5.46,50.0,,44.54,,46.88,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
washim,,mechanic motor vehicle,96.0,,3.41,50.0,,46.59,,48.05,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
washim,,plumber,48.0,,1.37,50.0,,48.63,,49.22,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
washim,,refrigeration and air conditioner technician,24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
washim,,sewing technology,20.0,,0.17,50.0,,49.83,,49.9,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
washim,,sheet metal worker,20.0,,0.17,50.0,,49.83,,49.9,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
washim,,solar technician (electrical),80.0,,2.73,50.0,,47.27,,48.44,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
washim,,welder,280.0,,11.26,50.0,,38.74,,43.57,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
washim,,wireman,80.0,,2.73,50.0,,47.27,,48.44,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
washim,,wood work technician,96.0,,3.41,50.0,,46.59,,48.05,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
yavatmal,,baker and confectioner,24.0,,0.34,50.0,,49.66,,49.81,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
yavatmal,,computer hardware and network maintenance,48.0,,1.37,50.0,,48.63,,49.22,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
yavatmal,,computer operator and programming assistant,432.0,,17.75,50.0,,32.25,,39.86,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
yavatmal,,cosmetology,360.0,,14.68,50.0,,35.32,,41.61,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
yavatmal,,draughtsman civil,48.0,,1.37,50.0,,48.63,,49.22,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
yavatmal,,dress making,320.0,,12.97,50.0,,37.03,,42.59,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
yavatmal,,electrician,420.0,,17.24,50.0,,32.76,,40.15,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
yavatmal,,electronics mechanic,96.0,,3.41,50.0,,46.59,,48.05,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
yavatmal,,fashion design and technology,60.0,,1.88,50.0,,48.12,,48.93,High Gap,0.4,"{'has_supply': True, 'has_current_demand': False, 'has_future_demand': False}"
