academic_year_or_version,program,branch,year,semester,course_code,course_title,unit_or_module,topic,source_page,source_section
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - VI,CT-25009,Research Methodology,Introduction to Research,Importance of Review of Literature,146,Syllabus: Research Methodology (Page 146)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - VI,CT-25009,Research Methodology,Introduction to Research,Organizing the Review of,146,Syllabus: Research Methodology (Page 146)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - VI,CT-25009,Research Methodology,Introduction to Research,Literature.,146,Syllabus: Research Methodology (Page 146)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - VI,CT-25009,Research Methodology,Types of Research and Research Design,Types of research and applied,146,Syllabus: Research Methodology (Page 146)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - VI,CT-25009,Research Methodology,Types of Research and Research Design,qualitative and quantitative. Meaning and need of research design,146,Syllabus: Research Methodology (Page 146)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - VI,CT-25009,Research Methodology,Types of Research and Research Design,types of,146,Syllabus: Research Methodology (Page 146)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - VI,CT-25009,Research Methodology,Types of Research and Research Design,research design. Components and features of a good research design,146,Syllabus: Research Methodology (Page 146)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - VI,CT-25009,Research Methodology,Types of Research and Research Design,experimental,146,Syllabus: Research Methodology (Page 146)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - VI,CT-25009,Research Methodology,Types of Research and Research Design,survey,146,Syllabus: Research Methodology (Page 146)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - VI,CT-25009,Research Methodology,Types of Research and Research Design,and case study,146,Syllabus: Research Methodology (Page 146)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - VI,CT-25009,Research Methodology,Types of Research and Research Design,research designs.,146,Syllabus: Research Methodology (Page 146)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - VI,CT-25009,Research Methodology,"Sampling, Data Collection and analysis",Types and sources of data,146,Syllabus: Research Methodology (Page 146)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - VI,CT-25009,Research Methodology,"Sampling, Data Collection and analysis",Primary and Secondary data. Methods of data collection. Concept of sampling,146,Syllabus: Research Methodology (Page 146)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - VI,CT-25009,Research Methodology,"Sampling, Data Collection and analysis",sampling,146,Syllabus: Research Methodology (Page 146)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - VI,CT-25009,Research Methodology,"Sampling, Data Collection and analysis",frame,146,Syllabus: Research Methodology (Page 146)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - VI,CT-25009,Research Methodology,"Sampling, Data Collection and analysis",sample,146,Syllabus: Research Methodology (Page 146)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - VI,CT-25009,Research Methodology,"Sampling, Data Collection and analysis",characteristics of a good sample,146,Syllabus: Research Methodology (Page 146)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - VI,CT-25009,Research Methodology,"Sampling, Data Collection and analysis",and sampling. Applications of statistics in research,146,Syllabus: Research Methodology (Page 146)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - VI,CT-25009,Research Methodology,"Sampling, Data Collection and analysis",measures of,146,Syllabus: Research Methodology (Page 146)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - VI,CT-25009,Research Methodology,"Sampling, Data Collection and analysis",central tendency and measures of dispersion.,146,Syllabus: Research Methodology (Page 146)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - VI,CT-25009,Research Methodology,Research Report,Research report and its structure,146,Syllabus: Research Methodology (Page 146)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - VI,CT-25009,Research Methodology,Research Report,journal articles,146,Syllabus: Research Methodology (Page 146)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - VI,CT-25009,Research Methodology,Research Report,Components of journal article. Explanation of various,146,Syllabus: Research Methodology (Page 146)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - VI,CT-25009,Research Methodology,Research Report,components. Structure of an abstract and keywords. Thesis and dissertations. components of thesis and,146,Syllabus: Research Methodology (Page 146)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - VI,CT-25009,Research Methodology,Research Report,dissertations. Referencing styles and bibliography,146,Syllabus: Research Methodology (Page 146)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - VI,CT-25009,Research Methodology,Self-Study Topics,Plagiarism - Definition,146,Syllabus: Research Methodology (Page 146)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - VI,CT-25009,Research Methodology,Self-Study Topics,different forms,146,Syllabus: Research Methodology (Page 146)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - VI,CT-25009,Research Methodology,Self-Study Topics,consequences,146,Syllabus: Research Methodology (Page 146)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - VI,CT-25009,Research Methodology,Self-Study Topics,unintentional plagiarism,146,Syllabus: Research Methodology (Page 146)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - VI,CT-25009,Research Methodology,Self-Study Topics,copyright infringement,146,Syllabus: Research Methodology (Page 146)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - VI,CT-25009,Research Methodology,Self-Study Topics,collaborative work. Qualities of good Researcher.,146,Syllabus: Research Methodology (Page 146)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - VI,MDM-03,Quantum Computing,Self-Study Topics,Pre-requisite: Quantum Computing,148,Syllabus: Quantum Computing (Page 148)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - VI,MDM-03,Quantum Computing,Self-Study Topics,Machine learning,148,Syllabus: Quantum Computing (Page 148)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - VI,MDM-03,Quantum Computing,Self-Study Topics,Cryptography,148,Syllabus: Quantum Computing (Page 148)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - VI,MDM-03,Quantum Computing,Self-Study Topics,Material Science,148,Syllabus: Quantum Computing (Page 148)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - VI,MDM-03,Quantum Computing,Self-Study Topics,Course Objectives: Graduate will be able to understand the core quantum algorithms and,148,Syllabus: Quantum Computing (Page 148)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - VI,MDM-03,Quantum Computing,Self-Study Topics,their application across disciplines.,148,Syllabus: Quantum Computing (Page 148)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - VI,MDM-03,Quantum Computing,Self-Study Topics,Course outcomes,148,Syllabus: Quantum Computing (Page 148)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - VI,MDM-03,Quantum Computing,Self-Study Topics,Students will able to:,148,Syllabus: Quantum Computing (Page 148)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - VI,MDM-03,Quantum Computing,Self-Study Topics,Integrate quantum machine learning to investigate new approach in material science discipline.,148,Syllabus: Quantum Computing (Page 148)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - VI,MDM-03,Quantum Computing,Self-Study Topics,Compare the classical complexities in various disciplines such as ML,148,Syllabus: Quantum Computing (Page 148)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - VI,MDM-03,Quantum Computing,Self-Study Topics,Cryptography and Material Science.,148,Syllabus: Quantum Computing (Page 148)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - VI,MDM-03,Quantum Computing,Self-Study Topics,Course Introduction: [2 Hrs],148,Syllabus: Quantum Computing (Page 148)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - VI,MDM-03,Quantum Computing,Self-Study Topics,This course covers quantum machine learning,148,Syllabus: Quantum Computing (Page 148)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - VI,MDM-03,Quantum Computing,Self-Study Topics,which accelerates and improves,148,Syllabus: Quantum Computing (Page 148)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - VI,MDM-03,Quantum Computing,Self-Study Topics,"machine learning performed on the ""classical"" computers we use on a daily basis by utilizing the capabilities of",148,Syllabus: Quantum Computing (Page 148)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - VI,MDM-03,Quantum Computing,Self-Study Topics,quantum computing and quantum physics.,148,Syllabus: Quantum Computing (Page 148)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - VI,MDM-03,Quantum Computing,Self-Study Topics,Introduction of Quantum Algorithms: [5 Hrs],148,Syllabus: Quantum Computing (Page 148)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - VI,MDM-03,Quantum Computing,Self-Study Topics,Quantum Computing basics,148,Syllabus: Quantum Computing (Page 148)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - VI,MDM-03,Quantum Computing,Self-Study Topics,Algorithm Basics,148,Syllabus: Quantum Computing (Page 148)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - VI,MDM-03,Quantum Computing,Self-Study Topics,Quantum Algorithms: Deutsch-Jozsa,148,Syllabus: Quantum Computing (Page 148)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - VI,MDM-03,Quantum Computing,Self-Study Topics,Simon,148,Syllabus: Quantum Computing (Page 148)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - VI,MDM-03,Quantum Computing,Self-Study Topics,Grover,148,Syllabus: Quantum Computing (Page 148)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - VI,MDM-03,Quantum Computing,Self-Study Topics,Shor,148,Syllabus: Quantum Computing (Page 148)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - VI,MDM-03,Quantum Computing,Self-Study Topics,and their,148,Syllabus: Quantum Computing (Page 148)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - VI,MDM-03,Quantum Computing,Self-Study Topics,cryptanalytic implications. Implication of Grover's and Simon's algorithms towards classical symmetric key,148,Syllabus: Quantum Computing (Page 148)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - VI,MDM-03,Quantum Computing,Self-Study Topics,cryptosystems,148,Syllabus: Quantum Computing (Page 148)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - VI,MDM-03,Quantum Computing,Self-Study Topics,Implication of Shor's algorithm towards factorization and Discrete Logarithm based classical public,148,Syllabus: Quantum Computing (Page 148)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - VI,MDM-03,Quantum Computing,Self-Study Topics,key cryptosystems.,148,Syllabus: Quantum Computing (Page 148)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - VI,MDM-03,Quantum Computing,Self-Study Topics,Classical ML vs. Quantum Machine Learning: [8 Hrs],148,Syllabus: Quantum Computing (Page 148)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - VI,MDM-03,Quantum Computing,Self-Study Topics,Introductory ideas about Turing machine,148,Syllabus: Quantum Computing (Page 148)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - VI,MDM-03,Quantum Computing,Self-Study Topics,computational complexity. Basics of classical machine learning,148,Syllabus: Quantum Computing (Page 148)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - VI,MDM-03,Quantum Computing,Self-Study Topics,Machine,148,Syllabus: Quantum Computing (Page 148)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - VI,MDM-03,Quantum Computing,Self-Study Topics,Learning terminologies,148,Syllabus: Quantum Computing (Page 148)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - VI,MDM-03,Quantum Computing,Self-Study Topics,Introduction to different strands of quantum machine learning. Introduces feature vector,148,Syllabus: Quantum Computing (Page 148)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - VI,MDM-03,Quantum Computing,Self-Study Topics,data encoding,148,Syllabus: Quantum Computing (Page 148)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - VI,MDM-03,Quantum Computing,Self-Study Topics,some general property of Hadamard operation,148,Syllabus: Quantum Computing (Page 148)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - VI,MDM-03,Quantum Computing,Self-Study Topics,measuring output.,148,Syllabus: Quantum Computing (Page 148)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - VI,MDM-03,Quantum Computing,Self-Study Topics,Quantum Encoding,148,Syllabus: Quantum Computing (Page 148)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - VI,MDM-03,Quantum Computing,Self-Study Topics,Classification and Clustering: [5 Hrs],148,Syllabus: Quantum Computing (Page 148)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - VI,MDM-03,Quantum Computing,Self-Study Topics,Algorithm for amplitude encoding of data in superposition,148,Syllabus: Quantum Computing (Page 148)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - VI,MDM-03,Quantum Computing,Self-Study Topics,quantum random access memory (QRAM),148,Syllabus: Quantum Computing (Page 148)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - VI,MDM-03,Quantum Computing,Self-Study Topics,Quantum,148,Syllabus: Quantum Computing (Page 148)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - VI,MDM-03,Quantum Computing,Self-Study Topics,variational circuits,148,Syllabus: Quantum Computing (Page 148)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - VI,MDM-03,Quantum Computing,Self-Study Topics,quantum parameterized circuits with various gates,148,Syllabus: Quantum Computing (Page 148)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - VI,MDM-03,Quantum Computing,Self-Study Topics,ansatz,148,Syllabus: Quantum Computing (Page 148)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - VI,MDM-03,Quantum Computing,Self-Study Topics,Feature maps,148,Syllabus: Quantum Computing (Page 148)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - VI,MDM-03,Quantum Computing,Self-Study Topics,techniques,148,Syllabus: Quantum Computing (Page 148)
Effective A.Y. 2025-26,B. Tech.,Computer Science and Engineering,T.Y.,Semester - VI,MDM-03,Quantum Computing,Self-Study Topics,Quantum Kernels. Building Quantum Classifiers,148,Syllabus: Quantum Computing (Page 148)
